gender,body_type,season,occasion,fabrics
Women,Hourglass,Autumn,Ethnic,Cotton
Men,V-Shape,Winter,Gym/Sport,Wool
Women,Rectangle,Summer,Ethnic,Linen
Men,Rectangle,Winter,Casual,Polyester
Men,Triangle,Winter,Casual,Twill
Men,V-Shape,Summer,Ethnic,Cotton
Women,Hourglass,Spring,Ethnic,Denim
Men,Rectangle,Summer,Gym/Sport,Linen
Men,Rectangle,Autumn,Casual,Denim
Men,V-Shape,Summer,Ethnic,Twill
Women,Round,Spring,Party,Velvet
Men,V-Shape,Autumn,Party,Polyester
Women,Round,Winter,Party,Satin
Women,Inverted Triangle,Summer,Casual,Chiffon
Men,Apple,Autumn,Ethnic,Twill
Men,Rectangle,Winter,Ethnic,Twill
Men,Apple,Winter,Gym/Sport,Linen
Men,Rectangle,Winter,Party,Denim
Women,Rectangle,Winter,Ethnic,Denim
Men,Rectangle,Autumn,Casual,Linen
Men,Apple,Autumn,Ethnic,Wool
Women,Inverted Triangle,Summer,Ethnic,Silk
Women,Inverted Triangle,Winter,Casual,Linen
Men,Triangle,Winter,Ethnic,Wool
Women,Rectangle,Spring,Casual,Linen
Men,Triangle,Autumn,Gym/Sport,Twill
Women,Round,Summer,Gym/Sport,Chiffon
Men,Triangle,Winter,Party,Cotton
Women,Inverted Triangle,Summer,Casual,Silk
Men,Apple,Winter,Gym/Sport,Wool
Men,V-Shape,Spring,Business,Wool
Women,Inverted Triangle,Autumn,Party,Rayon
Men,Rectangle,Summer,Party,Denim
Women,Round,Summer,Casual,Velvet
Men,Triangle,Spring,Business,Cotton
Men,Apple,Autumn,Party,Polyester
Men,Apple,Summer,Gym/Sport,Twill
Men,Rectangle,Autumn,Casual,Linen
Men,V-Shape,Summer,Casual,Twill
Women,Inverted Triangle,Autumn,Business,Satin
Men,V-Shape,Autumn,Casual,Linen
Men,V-Shape,Summer,Party,Twill
Men,Rectangle,Winter,Party,Linen
Women,Inverted Triangle,Summer,Casual,Rayon
Women,Inverted Triangle,Autumn,Ethnic,Linen
Men,V-Shape,Autumn,Gym/Sport,Denim
Women,Triangle,Winter,Ethnic,Chiffon
Women,Round,Summer,Gym/Sport,Satin
Men,Rectangle,Spring,Party,Twill
Men,Apple,Autumn,Party,Wool
Women,Hourglass,Winter,Ethnic,Velvet
Men,Apple,Winter,Ethnic,Polyester
Women,Inverted Triangle,Spring,Business,Chiffon
Women,Round,Spring,Business,Cotton
Men,Rectangle,Spring,Business,Polyester
Women,Round,Spring,Party,Silk
Women,Inverted Triangle,Winter,Ethnic,Linen
Women,Inverted Triangle,Autumn,Gym/Sport,Rayon
Men,Apple,Spring,Party,Twill
Women,Hourglass,Summer,Business,Denim
Men,Rectangle,Summer,Party,Linen
Women,Triangle,Summer,Casual,Cotton
Women,Inverted Triangle,Summer,Ethnic,Silk
Men,Triangle,Summer,Ethnic,Denim
Men,Triangle,Summer,Party,Polyester
Women,Hourglass,Winter,Casual,Chiffon
Women,Inverted Triangle,Winter,Casual,Silk
Women,Rectangle,Summer,Gym/Sport,Velvet
Men,Apple,Winter,Business,Denim
Men,V-Shape,Autumn,Business,Cotton
Women,Hourglass,Winter,Ethnic,Cotton
Men,Apple,Spring,Business,Linen
Men,Apple,Summer,Ethnic,Linen
Women,Hourglass,Summer,Ethnic,Velvet
Men,Rectangle,Autumn,Party,Polyester
Men,Rectangle,Spring,Business,Denim
Men,Apple,Spring,Party,Polyester
Men,Triangle,Summer,Gym/Sport,Wool
Women,Hourglass,Spring,Gym/Sport,Velvet
Women,Inverted Triangle,Spring,Business,Chiffon
Men,Rectangle,Summer,Casual,Wool
Women,Round,Summer,Party,Rayon
Women,Triangle,Summer,Casual,Rayon
Men,Rectangle,Spring,Business,Twill
Men,Apple,Summer,Party,Cotton
Women,Inverted Triangle,Spring,Ethnic,Denim
Men,V-Shape,Autumn,Casual,Twill
Women,Triangle,Autumn,Gym/Sport,Linen
Women,Hourglass,Autumn,Gym/Sport,Silk
Women,Inverted Triangle,Winter,Gym/Sport,Silk
Men,V-Shape,Winter,Ethnic,Linen
Men,V-Shape,Spring,Casual,Wool
Women,Triangle,Autumn,Gym/Sport,Silk
Men,V-Shape,Autumn,Ethnic,Cotton
Men,V-Shape,Autumn,Ethnic,Wool
Women,Inverted Triangle,Winter,Ethnic,Velvet
Men,Rectangle,Autumn,Ethnic,Cotton
Men,Apple,Summer,Casual,Wool
Men,Apple,Summer,Casual,Polyester
Women,Round,Spring,Business,Linen
Men,Apple,Spring,Party,Linen
Men,V-Shape,Spring,Gym/Sport,Denim
Women,Inverted Triangle,Autumn,Party,Chiffon
Women,Inverted Triangle,Summer,Ethnic,Silk
Men,V-Shape,Autumn,Casual,Denim
Women,Triangle,Autumn,Casual,Cotton
Women,Round,Autumn,Party,Cotton
Women,Rectangle,Spring,Casual,Linen
Women,Triangle,Spring,Casual,Cotton
Women,Round,Winter,Casual,Linen
Women,Triangle,Autumn,Gym/Sport,Silk
Men,V-Shape,Summer,Party,Polyester
Men,V-Shape,Spring,Casual,Cotton
Men,V-Shape,Winter,Casual,Denim
Women,Hourglass,Autumn,Party,Rayon
Men,Apple,Spring,Business,Linen
Women,Triangle,Summer,Ethnic,Satin
Women,Rectangle,Summer,Ethnic,Rayon
Women,Hourglass,Winter,Ethnic,Satin
Men,Apple,Summer,Casual,Denim
Women,Triangle,Summer,Business,Silk
Men,Rectangle,Autumn,Party,Linen
Men,Triangle,Spring,Ethnic,Denim
Men,V-Shape,Summer,Ethnic,Linen
Women,Round,Winter,Party,Cotton
Women,Inverted Triangle,Spring,Gym/Sport,Chiffon
Women,Round,Summer,Gym/Sport,Linen
Men,Rectangle,Winter,Casual,Linen
Women,Round,Spring,Gym/Sport,Cotton
Men,V-Shape,Spring,Party,Polyester
Women,Inverted Triangle,Winter,Casual,Silk
Women,Hourglass,Summer,Casual,Cotton
Men,Rectangle,Spring,Business,Linen
Women,Hourglass,Autumn,Ethnic,Velvet
Men,Triangle,Autumn,Ethnic,Polyester
Men,Apple,Winter,Business,Cotton
Men,V-Shape,Autumn,Party,Cotton
Women,Rectangle,Spring,Ethnic,Satin
Men,Rectangle,Autumn,Business,Linen
Women,Rectangle,Spring,Casual,Velvet
Women,Hourglass,Winter,Casual,Linen
Men,V-Shape,Spring,Party,Wool
Women,Inverted Triangle,Spring,Party,Linen
Men,Apple,Autumn,Party,Linen
Men,Rectangle,Spring,Business,Denim
Men,V-Shape,Winter,Business,Cotton
Men,Apple,Autumn,Casual,Denim
Women,Rectangle,Winter,Ethnic,Silk
Women,Inverted Triangle,Summer,Casual,Cotton
Women,Hourglass,Autumn,Casual,Chiffon
Women,Rectangle,Autumn,Business,Denim
Women,Round,Winter,Business,Cotton
Men,V-Shape,Spring,Ethnic,Twill
Women,Triangle,Autumn,Party,Silk
Women,Inverted Triangle,Spring,Party,Linen
Men,Triangle,Autumn,Gym/Sport,Cotton
Women,Hourglass,Spring,Party,Denim
Men,V-Shape,Spring,Casual,Cotton
Women,Inverted Triangle,Spring,Casual,Velvet
Men,Apple,Winter,Business,Polyester
Men,Triangle,Winter,Party,Polyester
Men,V-Shape,Winter,Ethnic,Cotton
Women,Triangle,Autumn,Casual,Silk
Men,Apple,Spring,Gym/Sport,Polyester
Women,Hourglass,Autumn,Party,Linen
Women,Hourglass,Winter,Party,Chiffon
Men,Apple,Autumn,Party,Denim
Men,Apple,Summer,Party,Cotton
Men,Apple,Winter,Gym/Sport,Linen
Women,Inverted Triangle,Winter,Casual,Denim
Men,Triangle,Spring,Business,Twill
Men,Triangle,Winter,Gym/Sport,Twill
Women,Hourglass,Autumn,Casual,Rayon
Women,Hourglass,Autumn,Business,Satin
Men,V-Shape,Spring,Casual,Twill
Men,Apple,Autumn,Business,Denim
Women,Triangle,Spring,Party,Velvet
Women,Rectangle,Spring,Party,Cotton
Men,Triangle,Winter,Casual,Wool
Men,V-Shape,Autumn,Casual,Wool
Women,Inverted Triangle,Winter,Casual,Rayon
Men,Apple,Spring,Business,Denim
Women,Hourglass,Autumn,Business,Cotton
Women,Rectangle,Autumn,Ethnic,Linen
Men,Apple,Winter,Business,Cotton
Women,Round,Autumn,Party,Denim
Women,Round,Summer,Gym/Sport,Velvet
Men,V-Shape,Autumn,Gym/Sport,Cotton
Women,Triangle,Winter,Gym/Sport,Chiffon
Women,Hourglass,Summer,Party,Satin
Men,V-Shape,Summer,Gym/Sport,Wool
Men,V-Shape,Autumn,Business,Twill
Women,Inverted Triangle,Winter,Casual,Denim
Women,Hourglass,Summer,Party,Silk
Women,Triangle,Summer,Gym/Sport,Silk
Men,Rectangle,Summer,Party,Cotton
Men,Triangle,Summer,Ethnic,Polyester
Women,Round,Summer,Gym/Sport,Satin
Men,Triangle,Winter,Business,Twill
Women,Hourglass,Autumn,Gym/Sport,Silk
Women,Rectangle,Spring,Ethnic,Rayon
Men,V-Shape,Winter,Casual,Wool
Men,Rectangle,Spring,Gym/Sport,Polyester
Men,Rectangle,Winter,Ethnic,Denim
Women,Rectangle,Autumn,Ethnic,Silk
Women,Triangle,Winter,Party,Satin
Men,Rectangle,Spring,Casual,Wool
Men,V-Shape,Autumn,Casual,Denim
Women,Inverted Triangle,Spring,Casual,Satin
Men,Apple,Spring,Ethnic,Cotton
Men,V-Shape,Summer,Gym/Sport,Polyester
Men,V-Shape,Winter,Gym/Sport,Polyester
Women,Triangle,Summer,Business,Silk
Men,Rectangle,Spring,Casual,Wool
Men,Triangle,Spring,Party,Denim
Women,Hourglass,Winter,Gym/Sport,Linen
Men,Triangle,Winter,Ethnic,Wool
Women,Inverted Triangle,Spring,Party,Cotton
Men,Apple,Spring,Gym/Sport,Twill
Women,Hourglass,Summer,Ethnic,Cotton
Women,Rectangle,Spring,Casual,Denim
Women,Triangle,Autumn,Casual,Linen
Men,V-Shape,Autumn,Party,Denim
Women,Rectangle,Autumn,Casual,Satin
Men,Rectangle,Spring,Business,Linen
Women,Hourglass,Autumn,Business,Chiffon
Women,Round,Spring,Business,Silk
Women,Inverted Triangle,Summer,Gym/Sport,Satin
Men,Triangle,Winter,Ethnic,Wool
Men,Rectangle,Spring,Business,Polyester
Men,V-Shape,Spring,Gym/Sport,Linen
Men,Triangle,Autumn,Gym/Sport,Denim
Men,Apple,Summer,Gym/Sport,Denim
Men,V-Shape,Autumn,Party,Twill
Women,Triangle,Summer,Party,Satin
Women,Hourglass,Summer,Casual,Linen
Men,Rectangle,Spring,Party,Denim
Women,Hourglass,Spring,Gym/Sport,Velvet
Men,V-Shape,Autumn,Ethnic,Polyester
Women,Inverted Triangle,Spring,Business,Silk
Women,Inverted Triangle,Spring,Party,Linen
Men,Apple,Spring,Gym/Sport,Cotton
Women,Inverted Triangle,Summer,Business,Chiffon
Women,Inverted Triangle,Autumn,Business,Denim
Women,Hourglass,Winter,Gym/Sport,Cotton
Women,Triangle,Autumn,Ethnic,Denim
Women,Inverted Triangle,Autumn,Gym/Sport,Rayon
Women,Triangle,Winter,Casual,Silk
Men,Rectangle,Spring,Gym/Sport,Polyester
Women,Round,Winter,Ethnic,Silk
Men,Triangle,Summer,Casual,Cotton
Women,Round,Spring,Party,Silk
Men,Apple,Autumn,Casual,Denim
Men,V-Shape,Summer,Gym/Sport,Denim
Men,Rectangle,Winter,Party,Linen
Women,Rectangle,Spring,Business,Satin
Women,Round,Winter,Casual,Silk
Women,Rectangle,Summer,Casual,Satin
Men,Apple,Winter,Business,Linen
Men,Triangle,Spring,Business,Linen
Men,Rectangle,Summer,Gym/Sport,Denim
Women,Triangle,Autumn,Casual,Satin
Women,Hourglass,Winter,Ethnic,Silk
Men,Rectangle,Winter,Ethnic,Denim
Women,Round,Autumn,Casual,Velvet
Men,Apple,Spring,Business,Linen
Men,Apple,Spring,Casual,Wool
Men,Apple,Spring,Casual,Cotton
Women,Triangle,Spring,Ethnic,Cotton
Women,Rectangle,Autumn,Gym/Sport,Satin
Women,Triangle,Summer,Party,Denim
Women,Rectangle,Winter,Business,Cotton
Women,Inverted Triangle,Summer,Casual,Denim
Women,Hourglass,Spring,Party,Silk
Men,Triangle,Winter,Casual,Polyester
Men,Rectangle,Winter,Party,Polyester
Women,Hourglass,Autumn,Business,Satin
Women,Rectangle,Summer,Casual,Chiffon
Men,Apple,Spring,Casual,Polyester
Women,Rectangle,Autumn,Party,Rayon
Men,Triangle,Autumn,Casual,Denim
Women,Inverted Triangle,Summer,Party,Linen
Men,Apple,Autumn,Party,Wool
Women,Rectangle,Winter,Gym/Sport,Chiffon
Men,Rectangle,Spring,Ethnic,Linen
Men,Apple,Autumn,Ethnic,Polyester
Men,V-Shape,Summer,Casual,Twill
Men,Apple,Spring,Gym/Sport,Cotton
Men,Triangle,Summer,Gym/Sport,Wool
Women,Inverted Triangle,Winter,Casual,Linen
Women,Round,Summer,Ethnic,Linen
Women,Inverted Triangle,Winter,Ethnic,Linen
Women,Inverted Triangle,Summer,Ethnic,Denim
Men,Triangle,Autumn,Party,Linen
Men,Apple,Winter,Business,Twill
Women,Rectangle,Spring,Party,Velvet
Men,Rectangle,Spring,Party,Cotton
Women,Inverted Triangle,Summer,Party,Linen
Women,Round,Summer,Business,Denim
Men,V-Shape,Spring,Business,Wool
Men,Triangle,Autumn,Party,Cotton
Women,Round,Autumn,Ethnic,Silk
Women,Triangle,Autumn,Business,Silk
Women,Triangle,Spring,Ethnic,Linen
Men,Triangle,Spring,Casual,Cotton
Men,V-Shape,Summer,Ethnic,Linen
Women,Inverted Triangle,Winter,Ethnic,Silk
Men,V-Shape,Autumn,Gym/Sport,Denim
Men,V-Shape,Autumn,Business,Wool
Men,Triangle,Winter,Ethnic,Polyester
Women,Round,Spring,Business,Chiffon
Men,Apple,Autumn,Casual,Polyester
Women,Triangle,Autumn,Party,Chiffon
Women,Rectangle,Summer,Party,Denim
Women,Inverted Triangle,Autumn,Casual,Denim
Men,Rectangle,Winter,Gym/Sport,Wool
Men,Apple,Summer,Business,Denim
Men,Triangle,Spring,Casual,Wool
Women,Inverted Triangle,Winter,Business,Cotton
Women,Inverted Triangle,Autumn,Business,Satin
Men,Apple,Autumn,Casual,Twill
Women,Rectangle,Spring,Party,Denim
Women,Inverted Triangle,Winter,Business,Denim
Men,Rectangle,Autumn,Business,Cotton
Men,Apple,Winter,Casual,Wool
Women,Hourglass,Winter,Gym/Sport,Cotton
Men,Triangle,Winter,Gym/Sport,Denim
Women,Round,Winter,Business,Rayon
Women,Hourglass,Spring,Gym/Sport,Satin
Men,Triangle,Spring,Ethnic,Twill
Women,Inverted Triangle,Autumn,Casual,Denim
Women,Round,Winter,Casual,Velvet
Women,Round,Autumn,Party,Cotton
Women,Hourglass,Summer,Business,Rayon
Women,Inverted Triangle,Spring,Ethnic,Cotton
Women,Round,Autumn,Gym/Sport,Velvet
Men,Triangle,Winter,Casual,Denim
Men,Rectangle,Summer,Business,Wool
Women,Triangle,Summer,Party,Rayon
Men,Apple,Summer,Business,Denim
Men,Rectangle,Winter,Ethnic,Polyester
Men,V-Shape,Autumn,Party,Linen
Women,Round,Autumn,Business,Velvet
Men,V-Shape,Winter,Business,Polyester
Women,Hourglass,Winter,Business,Silk
Men,V-Shape,Autumn,Casual,Cotton
Men,Rectangle,Autumn,Business,Twill
Women,Rectangle,Spring,Casual,Satin
Men,Apple,Summer,Party,Polyester
Women,Inverted Triangle,Winter,Party,Velvet
Men,Apple,Summer,Business,Polyester
Men,V-Shape,Winter,Business,Denim
Men,Rectangle,Winter,Business,Denim
Men,Apple,Summer,Party,Polyester
Men,Apple,Spring,Ethnic,Cotton
Women,Round,Winter,Party,Chiffon
Women,Triangle,Autumn,Casual,Rayon
Women,Hourglass,Summer,Business,Silk
Women,Rectangle,Autumn,Gym/Sport,Cotton
Women,Hourglass,Summer,Business,Cotton
Women,Triangle,Spring,Ethnic,Rayon
Women,Round,Winter,Gym/Sport,Chiffon
Women,Inverted Triangle,Summer,Casual,Rayon
Women,Rectangle,Spring,Ethnic,Satin
Women,Round,Summer,Ethnic,Silk
Men,Apple,Autumn,Party,Denim
Men,Triangle,Winter,Casual,Wool
Men,Rectangle,Spring,Gym/Sport,Twill
Men,Rectangle,Spring,Gym/Sport,Wool
Men,Triangle,Spring,Business,Denim
Women,Triangle,Spring,Party,Linen
Men,V-Shape,Winter,Party,Twill
Women,Triangle,Autumn,Ethnic,Satin
Women,Rectangle,Autumn,Business,Denim
Women,Hourglass,Winter,Casual,Rayon
Women,Round,Summer,Ethnic,Satin
Men,Apple,Summer,Gym/Sport,Cotton
Men,Apple,Spring,Gym/Sport,Wool
Women,Rectangle,Spring,Casual,Silk
Women,Inverted Triangle,Summer,Party,Linen
Men,Apple,Winter,Business,Polyester
Women,Inverted Triangle,Spring,Casual,Rayon
Women,Inverted Triangle,Winter,Casual,Satin
Men,Rectangle,Summer,Business,Polyester
Men,Rectangle,Spring,Party,Denim
Women,Rectangle,Spring,Ethnic,Silk
Women,Inverted Triangle,Spring,Party,Velvet
Women,Round,Spring,Gym/Sport,Velvet
Women,Triangle,Winter,Gym/Sport,Silk
Women,Triangle,Spring,Ethnic,Cotton
Women,Rectangle,Autumn,Casual,Satin
Women,Triangle,Summer,Gym/Sport,Linen
Women,Triangle,Winter,Ethnic,Cotton
Women,Triangle,Summer,Business,Linen
Men,V-Shape,Spring,Business,Polyester
Men,Apple,Winter,Gym/Sport,Linen
Men,Rectangle,Summer,Party,Linen
Men,Apple,Spring,Business,Linen
Women,Hourglass,Winter,Party,Cotton
Men,V-Shape,Summer,Ethnic,Denim
Men,V-Shape,Winter,Ethnic,Linen
Women,Triangle,Summer,Ethnic,Satin
Men,V-Shape,Winter,Ethnic,Denim
Men,V-Shape,Autumn,Casual,Polyester
Men,Rectangle,Summer,Business,Denim
Men,Apple,Winter,Casual,Cotton
Women,Inverted Triangle,Spring,Ethnic,Linen
Women,Triangle,Autumn,Ethnic,Cotton
Women,Inverted Triangle,Summer,Ethnic,Silk
Women,Inverted Triangle,Summer,Party,Cotton
Women,Triangle,Summer,Ethnic,Denim
Men,V-Shape,Summer,Gym/Sport,Linen
Women,Inverted Triangle,Autumn,Gym/Sport,Velvet
Men,Triangle,Autumn,Business,Twill
Men,Rectangle,Autumn,Gym/Sport,Denim
Women,Round,Spring,Gym/Sport,Denim
Women,Hourglass,Autumn,Party,Velvet
Women,Triangle,Spring,Casual,Velvet
Men,Apple,Spring,Gym/Sport,Wool
Women,Triangle,Summer,Gym/Sport,Satin
Men,V-Shape,Autumn,Business,Denim
Men,V-Shape,Autumn,Party,Polyester
Women,Rectangle,Spring,Ethnic,Linen
Women,Inverted Triangle,Summer,Casual,Linen
Men,Apple,Summer,Party,Wool
Women,Inverted Triangle,Autumn,Ethnic,Chiffon
Men,V-Shape,Spring,Ethnic,Wool
Women,Hourglass,Winter,Gym/Sport,Cotton
Men,V-Shape,Winter,Party,Denim
Men,Apple,Winter,Party,Twill
Men,V-Shape,Summer,Casual,Wool
Men,Triangle,Autumn,Casual,Wool
Women,Inverted Triangle,Spring,Party,Chiffon
Women,Round,Spring,Ethnic,Silk
Men,Triangle,Autumn,Party,Wool
Women,Hourglass,Spring,Party,Cotton
Women,Round,Autumn,Party,Chiffon
Men,Triangle,Autumn,Gym/Sport,Cotton
Women,Inverted Triangle,Spring,Gym/Sport,Silk
Men,Rectangle,Winter,Business,Linen
Men,Triangle,Autumn,Gym/Sport,Polyester
Men,Triangle,Winter,Business,Wool
Women,Hourglass,Winter,Ethnic,Linen
Women,Hourglass,Summer,Ethnic,Chiffon
Men,V-Shape,Summer,Ethnic,Twill
Men,V-Shape,Winter,Ethnic,Wool
Men,Rectangle,Spring,Ethnic,Wool
Men,Apple,Winter,Business,Wool
Men,Triangle,Autumn,Ethnic,Linen
Men,Apple,Winter,Party,Wool
Women,Inverted Triangle,Winter,Gym/Sport,Rayon
Men,Triangle,Spring,Gym/Sport,Polyester
Men,V-Shape,Autumn,Business,Linen
Men,Triangle,Autumn,Casual,Wool
Men,Triangle,Summer,Ethnic,Denim
Men,Rectangle,Winter,Casual,Twill
Women,Round,Summer,Ethnic,Chiffon
Women,Inverted Triangle,Spring,Gym/Sport,Satin
Women,Round,Winter,Casual,Cotton
Women,Inverted Triangle,Autumn,Party,Chiffon
Women,Rectangle,Summer,Gym/Sport,Cotton
Men,Triangle,Winter,Party,Linen
Women,Hourglass,Spring,Ethnic,Rayon
Women,Round,Spring,Party,Denim
Women,Hourglass,Autumn,Ethnic,Denim
Men,Triangle,Winter,Ethnic,Polyester
Women,Hourglass,Winter,Ethnic,Silk
Men,V-Shape,Autumn,Casual,Polyester
Men,V-Shape,Summer,Party,Linen
Men,Apple,Summer,Party,Cotton
Women,Triangle,Summer,Casual,Velvet
Women,Triangle,Winter,Party,Linen
Men,V-Shape,Summer,Ethnic,Twill
Men,V-Shape,Summer,Casual,Wool
Men,Rectangle,Autumn,Casual,Wool
Men,Triangle,Summer,Ethnic,Cotton
Women,Triangle,Summer,Ethnic,Chiffon
Women,Hourglass,Autumn,Ethnic,Velvet
Women,Inverted Triangle,Spring,Business,Rayon
Men,Rectangle,Autumn,Business,Twill
Women,Round,Winter,Business,Silk
Women,Hourglass,Winter,Business,Velvet
Men,Rectangle,Spring,Ethnic,Cotton
Women,Hourglass,Winter,Gym/Sport,Rayon
Women,Rectangle,Winter,Business,Rayon
Men,Triangle,Summer,Gym/Sport,Wool
Women,Rectangle,Spring,Gym/Sport,Satin
Women,Triangle,Autumn,Ethnic,Chiffon
Women,Inverted Triangle,Summer,Party,Silk
Men,Rectangle,Spring,Ethnic,Wool
Men,Apple,Spring,Gym/Sport,Polyester
Women,Triangle,Winter,Business,Satin
Women,Rectangle,Winter,Ethnic,Rayon
Women,Round,Winter,Casual,Cotton
Men,Rectangle,Winter,Party,Denim
Men,Apple,Winter,Casual,Denim
Women,Rectangle,Winter,Ethnic,Chiffon
Men,Apple,Winter,Casual,Linen
Women,Hourglass,Autumn,Ethnic,Silk
Men,Triangle,Summer,Casual,Cotton
Men,Triangle,Spring,Party,Wool
Men,Rectangle,Summer,Ethnic,Denim
Women,Triangle,Summer,Ethnic,Velvet
Women,Round,Spring,Business,Linen
Men,Rectangle,Autumn,Business,Twill
Men,Apple,Summer,Casual,Cotton
Women,Round,Summer,Business,Satin
Women,Triangle,Summer,Party,Linen
Men,Apple,Spring,Gym/Sport,Polyester
Women,Hourglass,Autumn,Gym/Sport,Silk
Women,Rectangle,Summer,Casual,Rayon
Men,V-Shape,Spring,Gym/Sport,Denim
Men,Triangle,Winter,Party,Denim
Men,V-Shape,Spring,Party,Twill
Men,Triangle,Spring,Casual,Linen
Women,Triangle,Autumn,Casual,Cotton
Women,Hourglass,Spring,Business,Linen
Men,Apple,Summer,Ethnic,Linen
Men,Apple,Spring,Casual,Linen
Women,Rectangle,Spring,Ethnic,Denim
Men,Triangle,Winter,Ethnic,Cotton
Men,Triangle,Winter,Ethnic,Polyester
Men,Triangle,Autumn,Ethnic,Polyester
Women,Round,Autumn,Gym/Sport,Silk
Men,Rectangle,Spring,Casual,Polyester
Men,Apple,Autumn,Party,Wool
Men,V-Shape,Spring,Party,Cotton
Men,Apple,Winter,Ethnic,Twill
Men,Apple,Summer,Business,Linen
Women,Round,Winter,Casual,Denim
Men,V-Shape,Autumn,Business,Polyester
Men,Apple,Summer,Business,Linen
Men,V-Shape,Summer,Party,Denim
Men,V-Shape,Autumn,Gym/Sport,Linen
Men,V-Shape,Winter,Business,Denim
Women,Hourglass,Summer,Business,Rayon
Women,Inverted Triangle,Autumn,Business,Silk
Men,Apple,Autumn,Gym/Sport,Cotton
Men,Apple,Spring,Business,Denim
Men,V-Shape,Autumn,Party,Twill
Women,Hourglass,Summer,Gym/Sport,Linen
Women,Hourglass,Summer,Ethnic,Rayon
Women,Triangle,Autumn,Gym/Sport,Chiffon
Women,Round,Autumn,Party,Silk
Women,Rectangle,Winter,Casual,Silk
Women,Triangle,Summer,Ethnic,Chiffon
Women,Triangle,Summer,Party,Chiffon
Men,V-Shape,Autumn,Party,Linen
Women,Triangle,Summer,Casual,Rayon
Men,V-Shape,Autumn,Gym/Sport,Polyester
Women,Hourglass,Spring,Party,Chiffon
Women,Triangle,Spring,Casual,Chiffon
Women,Hourglass,Spring,Casual,Satin
Men,Apple,Autumn,Gym/Sport,Linen
Women,Rectangle,Summer,Party,Silk
Women,Inverted Triangle,Winter,Ethnic,Satin
Men,V-Shape,Summer,Business,Twill
Men,Rectangle,Spring,Business,Denim
Men,Rectangle,Summer,Business,Polyester
Women,Hourglass,Summer,Ethnic,Linen
Women,Triangle,Spring,Party,Silk
Men,V-Shape,Summer,Party,Wool
Women,Inverted Triangle,Summer,Gym/Sport,Denim
Women,Triangle,Spring,Business,Rayon
Women,Inverted Triangle,Autumn,Business,Cotton
Men,Triangle,Spring,Casual,Linen
Women,Hourglass,Winter,Business,Linen
Women,Hourglass,Winter,Party,Cotton
Men,V-Shape,Autumn,Ethnic,Polyester
Men,Apple,Summer,Casual,Wool
Women,Inverted Triangle,Spring,Ethnic,Chiffon
Men,Apple,Summer,Business,Cotton
Men,Rectangle,Winter,Ethnic,Denim
Men,V-Shape,Winter,Ethnic,Cotton
Men,Apple,Spring,Party,Cotton
Women,Rectangle,Winter,Casual,Linen
Men,Apple,Autumn,Casual,Linen
Men,Rectangle,Summer,Business,Twill
Men,Rectangle,Winter,Gym/Sport,Linen
Men,Triangle,Summer,Casual,Denim
Men,Triangle,Spring,Gym/Sport,Cotton
Men,Apple,Winter,Business,Linen
Women,Triangle,Autumn,Casual,Satin
Men,Apple,Spring,Ethnic,Cotton
Women,Rectangle,Spring,Business,Chiffon
Women,Round,Autumn,Ethnic,Rayon
Men,Triangle,Autumn,Business,Polyester
Women,Hourglass,Spring,Party,Rayon
Women,Hourglass,Autumn,Gym/Sport,Chiffon
Women,Rectangle,Autumn,Casual,Satin
Women,Triangle,Spring,Casual,Chiffon
Men,Apple,Summer,Casual,Twill
Men,Rectangle,Winter,Party,Cotton
Women,Round,Summer,Gym/Sport,Chiffon
Women,Triangle,Winter,Gym/Sport,Linen
Men,V-Shape,Autumn,Gym/Sport,Twill
Men,Rectangle,Spring,Ethnic,Wool
Men,Triangle,Winter,Party,Linen
Men,Rectangle,Autumn,Casual,Denim
Men,Triangle,Winter,Casual,Cotton
Men,V-Shape,Spring,Business,Twill
Women,Triangle,Winter,Party,Velvet
Men,V-Shape,Autumn,Ethnic,Wool
Women,Triangle,Winter,Ethnic,Rayon
Women,Inverted Triangle,Autumn,Gym/Sport,Chiffon
Women,Round,Summer,Casual,Rayon
Men,V-Shape,Winter,Gym/Sport,Cotton
Women,Rectangle,Summer,Casual,Linen
Men,V-Shape,Summer,Ethnic,Polyester
Men,V-Shape,Autumn,Casual,Wool
Women,Triangle,Summer,Gym/Sport,Chiffon
Men,Rectangle,Spring,Ethnic,Wool
Women,Hourglass,Winter,Party,Cotton
Women,Round,Spring,Gym/Sport,Chiffon
Men,Apple,Autumn,Casual,Polyester
Women,Triangle,Winter,Business,Velvet
Men,Apple,Spring,Ethnic,Twill
Men,Triangle,Winter,Business,Wool
Men,V-Shape,Summer,Business,Polyester
Men,Apple,Summer,Ethnic,Wool
Men,Triangle,Autumn,Business,Cotton
Women,Round,Winter,Ethnic,Denim
