gender,body_type,season,occasion,lower_wear,color
Men,V-Shape,Spring,Party,Kurta Pajama,Blue
Women,Triangle,Autumn,Gym/Sport,Leggings,Red
Men,Apple,Spring,Casual,Chinos,Black
Men,V-Shape,Spring,Party,Track Pants,Blue
Women,Inverted Triangle,Autumn,Business,Palazzo,Pink
Men,V-Shape,Spring,Business,Track Pants,White
Women,Round,Spring,Gym/Sport,Sharara,Pink
Women,Inverted Triangle,Winter,Business,Salwar,Purple
Women,Inverted Triangle,Autumn,Business,Jeans,Purple
Women,Round,Autumn,Party,Jeans,Pink
Men,Apple,Autumn,Gym/Sport,Chinos,White
Men,V-Shape,Autumn,Gym/Sport,Formal Pants,Blue
Men,Triangle,Spring,Ethnic,Jeans,Red
Men,Triangle,Summer,Party,Shorts,Red
Men,Rectangle,Winter,Gym/Sport,Kurta Pajama,Red
Men,Triangle,Autumn,Gym/Sport,Trousers,Purple
Women,Triangle,Autumn,Casual,Salwar,Pink
Men,Apple,Spring,Business,Jeans,Red
Women,Hourglass,Winter,Ethnic,Palazzo,White
Women,Rectangle,Spring,Ethnic,Sharara,Purple
Men,Rectangle,Spring,Business,Kurta Pajama,Purple
Women,Rectangle,Summer,Gym/Sport,Salwar,Beige
Men,Triangle,Autumn,Party,Track Pants,Red
Women,Hourglass,Spring,Ethnic,Jeans,Blue
Men,Apple,Spring,Business,Chinos,Pink
Men,V-Shape,Autumn,Business,Kurta Pajama,Red
Women,Triangle,Winter,Casual,Skirt,Red
Women,Rectangle,Autumn,Gym/Sport,Jeans,Olive
Men,Triangle,Summer,Casual,Trousers,Navy Blue
Women,Rectangle,Summer,Ethnic,Trousers,White
Women,Rectangle,Summer,Gym/Sport,Sharara,White
Women,Hourglass,Summer,Business,Jeans,Olive
Men,Triangle,Summer,Business,Chinos,Grey
Men,Apple,Autumn,Gym/Sport,Formal Pants,Grey
Men,V-Shape,Autumn,Ethnic,Jeans,Navy Blue
Men,V-Shape,Spring,Gym/Sport,Kurta Pajama,Brown
Women,Inverted Triangle,Autumn,Casual,Salwar,Grey
Men,Rectangle,Spring,Party,Jeans,Pink
Women,Triangle,Summer,Ethnic,Jeans,White
Women,Round,Spring,Casual,Leggings,Olive
Women,Hourglass,Autumn,Party,Salwar,Blue
Men,V-Shape,Winter,Casual,Formal Pants,Grey
Women,Round,Autumn,Casual,Leggings,Beige
Men,Rectangle,Autumn,Business,Chinos,Blue
Men,Rectangle,Winter,Business,Track Pants,Black
Men,Triangle,Winter,Gym/Sport,Track Pants,Black
Women,Inverted Triangle,Summer,Business,Palazzo,Grey
Men,V-Shape,Autumn,Gym/Sport,Kurta Pajama,White
Women,Round,Summer,Business,Leggings,Blue
Men,V-Shape,Summer,Casual,Jeans,Grey
Men,V-Shape,Summer,Ethnic,Chinos,Blue
Men,Rectangle,Winter,Party,Kurta Pajama,Black
Men,Rectangle,Autumn,Business,Shorts,Brown
Women,Hourglass,Spring,Party,Palazzo,Black
Women,Round,Spring,Casual,Jeans,Blue
Men,Apple,Summer,Casual,Jeans,Black
Women,Triangle,Autumn,Ethnic,Skirt,Pink
Women,Inverted Triangle,Spring,Party,Jeans,Pink
Women,Hourglass,Autumn,Ethnic,Sharara,Beige
Men,Triangle,Autumn,Ethnic,Jeans,Brown
Men,Rectangle,Autumn,Ethnic,Jeans,Red
Women,Round,Autumn,Ethnic,Palazzo,White
Women,Rectangle,Summer,Business,Jeans,Beige
Women,Hourglass,Spring,Casual,Skirt,Beige
Men,V-Shape,Winter,Party,Track Pants,Pink
Women,Triangle,Autumn,Business,Skirt,Purple
Men,Triangle,Summer,Business,Shorts,Red
Women,Hourglass,Autumn,Casual,Sharara,Olive
Men,Apple,Spring,Business,Track Pants,Pink
Men,Apple,Autumn,Casual,Track Pants,Blue
Men,V-Shape,Winter,Ethnic,Kurta Pajama,Grey
Women,Rectangle,Summer,Party,Trousers,Purple
Women,Round,Autumn,Gym/Sport,Palazzo,Brown
Men,V-Shape,Winter,Casual,Jeans,Black
Women,Round,Winter,Gym/Sport,Leggings,Beige
Men,Apple,Spring,Party,Trousers,Olive
Women,Round,Summer,Gym/Sport,Leggings,Beige
Women,Hourglass,Summer,Party,Skirt,Purple
Women,Triangle,Spring,Ethnic,Trousers,Black
Women,Inverted Triangle,Autumn,Gym/Sport,Sharara,Red
Women,Rectangle,Autumn,Ethnic,Leggings,Red
Women,Inverted Triangle,Spring,Ethnic,Sharara,Beige
Women,Rectangle,Spring,Gym/Sport,Salwar,Red
Women,Rectangle,Winter,Party,Salwar,Purple
Men,Triangle,Winter,Ethnic,Track Pants,Beige
Women,Round,Autumn,Ethnic,Palazzo,Navy Blue
Women,Inverted Triangle,Winter,Business,Leggings,White
Women,Triangle,Spring,Ethnic,Trousers,Blue
Men,Apple,Winter,Casual,Kurta Pajama,Blue
Women,Hourglass,Summer,Ethnic,Leggings,White
Men,Triangle,Autumn,Party,Trousers,Red
Women,Round,Summer,Ethnic,Sharara,Red
Women,Hourglass,Winter,Gym/Sport,Salwar,Beige
Women,Triangle,Autumn,Ethnic,Trousers,Purple
Women,Round,Autumn,Casual,Leggings,White
Women,Triangle,Autumn,Casual,Palazzo,Black
Women,Triangle,Winter,Party,Leggings,Beige
Men,V-Shape,Autumn,Gym/Sport,Kurta Pajama,Grey
Men,V-Shape,Spring,Ethnic,Formal Pants,Navy Blue
Men,Rectangle,Spring,Business,Jeans,Purple
Men,V-Shape,Spring,Business,Shorts,Black
Women,Round,Winter,Casual,Sharara,White
Men,Triangle,Spring,Party,Trousers,Blue
Men,Triangle,Spring,Business,Track Pants,Navy Blue
Men,Apple,Winter,Business,Track Pants,Olive
Women,Hourglass,Autumn,Ethnic,Salwar,Blue
Women,Rectangle,Winter,Ethnic,Salwar,Blue
Women,Round,Winter,Party,Salwar,Brown
Men,V-Shape,Summer,Gym/Sport,Jeans,Pink
Women,Triangle,Summer,Business,Palazzo,Beige
Men,V-Shape,Winter,Party,Formal Pants,Black
Men,V-Shape,Autumn,Business,Formal Pants,Navy Blue
Men,Rectangle,Spring,Casual,Kurta Pajama,Grey
Men,V-Shape,Spring,Party,Kurta Pajama,Red
Women,Triangle,Spring,Gym/Sport,Leggings,Purple
Men,Apple,Winter,Ethnic,Kurta Pajama,Brown
Women,Rectangle,Summer,Ethnic,Jeans,Navy Blue
Men,Rectangle,Summer,Business,Trousers,White
Women,Rectangle,Spring,Ethnic,Trousers,Olive
Men,Apple,Spring,Casual,Chinos,Purple
Women,Hourglass,Autumn,Casual,Palazzo,Beige
Men,Rectangle,Spring,Gym/Sport,Formal Pants,Black
Women,Inverted Triangle,Autumn,Business,Sharara,Pink
Men,V-Shape,Spring,Gym/Sport,Shorts,Navy Blue
Women,Hourglass,Spring,Casual,Palazzo,Red
Men,Rectangle,Winter,Gym/Sport,Shorts,Blue
Men,Apple,Autumn,Casual,Shorts,Grey
Men,Rectangle,Summer,Business,Trousers,Beige
Men,V-Shape,Summer,Casual,Trousers,Olive
Women,Inverted Triangle,Spring,Business,Trousers,Grey
Men,Apple,Summer,Business,Formal Pants,Navy Blue
Men,V-Shape,Spring,Party,Jeans,Blue
Women,Triangle,Autumn,Party,Skirt,Navy Blue
Women,Round,Winter,Business,Salwar,Navy Blue
Men,Apple,Winter,Ethnic,Shorts,White
Women,Triangle,Winter,Business,Skirt,Red
Women,Hourglass,Autumn,Party,Palazzo,Pink
Women,Triangle,Spring,Casual,Sharara,Navy Blue
Men,Apple,Spring,Party,Chinos,Purple
Women,Rectangle,Summer,Party,Salwar,Navy Blue
Men,Triangle,Autumn,Casual,Shorts,Pink
Men,Apple,Winter,Business,Chinos,Blue
Men,Triangle,Spring,Business,Jeans,Blue
Men,Triangle,Autumn,Casual,Formal Pants,Grey
Women,Rectangle,Autumn,Ethnic,Trousers,White
Men,V-Shape,Spring,Ethnic,Kurta Pajama,Pink
Women,Rectangle,Spring,Party,Leggings,Navy Blue
Men,Triangle,Autumn,Ethnic,Kurta Pajama,White
Women,Rectangle,Winter,Business,Leggings,Pink
Men,V-Shape,Spring,Business,Kurta Pajama,Black
Men,V-Shape,Spring,Gym/Sport,Shorts,Brown
Women,Hourglass,Autumn,Casual,Salwar,Pink
Men,Triangle,Autumn,Party,Shorts,Black
Women,Round,Summer,Ethnic,Palazzo,Blue
Women,Round,Spring,Ethnic,Leggings,Beige
Men,Rectangle,Winter,Business,Track Pants,Beige
Men,Triangle,Summer,Party,Formal Pants,Grey
Women,Inverted Triangle,Spring,Business,Trousers,Blue
Women,Inverted Triangle,Spring,Ethnic,Jeans,White
Men,Triangle,Autumn,Casual,Track Pants,Pink
Men,V-Shape,Spring,Casual,Track Pants,Navy Blue
Men,Rectangle,Spring,Gym/Sport,Kurta Pajama,Pink
Men,Triangle,Summer,Ethnic,Chinos,Red
Men,Apple,Autumn,Ethnic,Jeans,White
Men,Apple,Winter,Business,Shorts,Navy Blue
Women,Inverted Triangle,Spring,Casual,Leggings,Blue
Men,V-Shape,Summer,Party,Shorts,Pink
Women,Inverted Triangle,Winter,Party,Trousers,Red
Women,Round,Spring,Ethnic,Sharara,Brown
Women,Round,Winter,Ethnic,Sharara,Pink
Men,Rectangle,Winter,Gym/Sport,Trousers,Purple
Men,Rectangle,Autumn,Casual,Chinos,Beige
Men,V-Shape,Spring,Ethnic,Trousers,Red
Women,Round,Autumn,Party,Leggings,Blue
Women,Inverted Triangle,Winter,Ethnic,Leggings,Olive
Men,Apple,Spring,Party,Formal Pants,Black
Women,Hourglass,Winter,Business,Palazzo,Blue
Men,Apple,Autumn,Ethnic,Jeans,Black
Women,Hourglass,Summer,Business,Leggings,Beige
Women,Round,Autumn,Ethnic,Sharara,Blue
Men,Apple,Winter,Casual,Chinos,Navy Blue
Women,Rectangle,Spring,Business,Sharara,Navy Blue
Women,Rectangle,Winter,Business,Jeans,Purple
Men,Apple,Summer,Casual,Jeans,Grey
Men,Rectangle,Autumn,Gym/Sport,Trousers,Olive
Women,Hourglass,Winter,Gym/Sport,Skirt,Purple
Women,Inverted Triangle,Spring,Gym/Sport,Palazzo,Black
Women,Round,Summer,Party,Leggings,Brown
Women,Rectangle,Winter,Ethnic,Salwar,Black
Men,Rectangle,Summer,Party,Trousers,Olive
Women,Hourglass,Winter,Casual,Palazzo,Blue
Men,Apple,Winter,Business,Chinos,Grey
Men,Apple,Winter,Ethnic,Shorts,Brown
Women,Hourglass,Summer,Party,Sharara,Pink
Women,Rectangle,Autumn,Ethnic,Jeans,Pink
Men,Rectangle,Summer,Business,Trousers,Black
Women,Rectangle,Summer,Casual,Palazzo,Brown
Women,Rectangle,Spring,Gym/Sport,Palazzo,Navy Blue
Women,Inverted Triangle,Autumn,Business,Trousers,Purple
Women,Hourglass,Spring,Ethnic,Sharara,Red
Women,Hourglass,Summer,Gym/Sport,Salwar,Navy Blue
Women,Hourglass,Autumn,Casual,Sharara,Navy Blue
Women,Round,Summer,Ethnic,Salwar,Brown
Men,V-Shape,Spring,Ethnic,Trousers,Black
Men,V-Shape,Summer,Party,Chinos,Blue
Women,Round,Autumn,Party,Salwar,White
Women,Triangle,Spring,Gym/Sport,Trousers,Brown
Women,Triangle,Winter,Casual,Skirt,Beige
Women,Rectangle,Autumn,Gym/Sport,Trousers,Brown
Men,Rectangle,Spring,Casual,Jeans,Beige
Women,Inverted Triangle,Winter,Casual,Leggings,White
Women,Hourglass,Summer,Party,Palazzo,Grey
Women,Hourglass,Winter,Gym/Sport,Trousers,Purple
Men,Apple,Winter,Party,Shorts,Pink
Women,Round,Winter,Ethnic,Trousers,Blue
Women,Rectangle,Spring,Business,Palazzo,Black
Men,Rectangle,Spring,Party,Shorts,Blue
Men,V-Shape,Autumn,Gym/Sport,Trousers,Blue
Women,Hourglass,Spring,Casual,Jeans,White
Women,Rectangle,Spring,Ethnic,Leggings,Grey
Men,Triangle,Autumn,Ethnic,Kurta Pajama,White
Women,Triangle,Autumn,Gym/Sport,Trousers,Red
Men,V-Shape,Winter,Ethnic,Shorts,Brown
Women,Inverted Triangle,Autumn,Gym/Sport,Jeans,White
Men,Triangle,Winter,Gym/Sport,Shorts,Grey
Women,Inverted Triangle,Summer,Casual,Trousers,Navy Blue
Men,V-Shape,Spring,Casual,Shorts,Purple
Men,Apple,Spring,Casual,Shorts,Beige
Men,Triangle,Summer,Business,Shorts,Navy Blue
Men,Apple,Winter,Business,Jeans,White
Men,Apple,Winter,Business,Shorts,Navy Blue
Women,Hourglass,Summer,Party,Skirt,Olive
Women,Rectangle,Spring,Casual,Leggings,Grey
Women,Triangle,Autumn,Ethnic,Jeans,Blue
Women,Rectangle,Summer,Gym/Sport,Skirt,Pink
Men,V-Shape,Autumn,Casual,Shorts,White
Men,Apple,Winter,Ethnic,Track Pants,Red
Women,Triangle,Autumn,Party,Sharara,Red
Men,Rectangle,Autumn,Party,Shorts,Olive
Women,Round,Summer,Party,Salwar,Pink
Men,Triangle,Winter,Casual,Track Pants,Blue
Women,Rectangle,Summer,Business,Salwar,Black
Women,Rectangle,Spring,Party,Skirt,Navy Blue
Men,Triangle,Spring,Gym/Sport,Track Pants,Red
Men,Triangle,Spring,Gym/Sport,Jeans,Navy Blue
Men,V-Shape,Winter,Business,Kurta Pajama,Grey
Women,Round,Summer,Party,Salwar,Purple
Men,Apple,Summer,Ethnic,Track Pants,Pink
Men,V-Shape,Winter,Casual,Formal Pants,Brown
Women,Inverted Triangle,Spring,Party,Skirt,Brown
Men,Apple,Summer,Ethnic,Chinos,Olive
Men,Rectangle,Summer,Business,Formal Pants,Beige
Women,Hourglass,Winter,Party,Trousers,Black
Women,Round,Spring,Party,Salwar,Red
Women,Triangle,Summer,Gym/Sport,Skirt,Black
Women,Triangle,Summer,Party,Jeans,Brown
Women,Inverted Triangle,Autumn,Business,Leggings,Black
Men,Apple,Spring,Gym/Sport,Kurta Pajama,Olive
Men,V-Shape,Summer,Gym/Sport,Trousers,Olive
Men,Triangle,Summer,Business,Jeans,Brown
Men,Apple,Autumn,Casual,Trousers,Beige
Women,Triangle,Winter,Party,Leggings,Grey
Men,Apple,Spring,Gym/Sport,Track Pants,Navy Blue
Men,Rectangle,Winter,Party,Formal Pants,Beige
Men,Apple,Winter,Ethnic,Kurta Pajama,Black
Men,V-Shape,Winter,Business,Formal Pants,Red
Women,Hourglass,Spring,Business,Salwar,Red
Men,Rectangle,Autumn,Party,Formal Pants,Navy Blue
Women,Rectangle,Winter,Ethnic,Jeans,Grey
Men,Triangle,Spring,Business,Track Pants,Grey
Men,Apple,Spring,Casual,Jeans,Blue
Women,Triangle,Spring,Ethnic,Palazzo,Olive
Women,Hourglass,Spring,Party,Leggings,Red
Women,Round,Summer,Ethnic,Jeans,Grey
Women,Inverted Triangle,Autumn,Business,Salwar,Brown
Men,Apple,Winter,Party,Track Pants,Brown
Women,Rectangle,Summer,Party,Sharara,Olive
Men,Apple,Summer,Party,Jeans,Pink
Women,Hourglass,Autumn,Ethnic,Skirt,Purple
Men,Apple,Autumn,Party,Kurta Pajama,White
Women,Round,Spring,Business,Salwar,Red
Men,Rectangle,Summer,Ethnic,Chinos,Pink
Women,Round,Spring,Party,Palazzo,Grey
Women,Rectangle,Autumn,Ethnic,Leggings,Brown
Women,Triangle,Autumn,Casual,Salwar,Grey
Women,Inverted Triangle,Summer,Party,Jeans,Purple
Women,Round,Summer,Business,Sharara,Blue
Men,Rectangle,Autumn,Casual,Shorts,Blue
Women,Hourglass,Autumn,Party,Sharara,Red
Men,V-Shape,Winter,Gym/Sport,Shorts,White
Women,Hourglass,Summer,Casual,Salwar,Brown
Men,V-Shape,Autumn,Party,Jeans,Beige
Men,Apple,Summer,Casual,Trousers,Beige
Men,Triangle,Spring,Ethnic,Jeans,Black
Women,Hourglass,Summer,Party,Salwar,White
Men,V-Shape,Summer,Ethnic,Shorts,Grey
Women,Round,Summer,Ethnic,Palazzo,Red
Men,Triangle,Winter,Business,Chinos,White
Women,Inverted Triangle,Winter,Casual,Salwar,Navy Blue
Women,Hourglass,Autumn,Gym/Sport,Trousers,Beige
Men,Rectangle,Spring,Gym/Sport,Trousers,Purple
Men,Rectangle,Autumn,Party,Chinos,Brown
Women,Hourglass,Summer,Party,Leggings,Navy Blue
Men,Triangle,Winter,Business,Chinos,Navy Blue
Women,Inverted Triangle,Winter,Casual,Salwar,Black
Women,Inverted Triangle,Summer,Business,Leggings,Red
Women,Hourglass,Summer,Business,Sharara,Black
Men,Rectangle,Spring,Casual,Shorts,Grey
Women,Hourglass,Summer,Party,Trousers,Beige
Men,Rectangle,Winter,Gym/Sport,Track Pants,Brown
Men,V-Shape,Autumn,Party,Formal Pants,Navy Blue
Men,Apple,Spring,Casual,Jeans,Navy Blue
Women,Rectangle,Summer,Gym/Sport,Jeans,Black
Women,Round,Spring,Gym/Sport,Jeans,Beige
Men,V-Shape,Spring,Party,Shorts,Purple
Women,Triangle,Autumn,Business,Salwar,Blue
Men,Apple,Autumn,Gym/Sport,Kurta Pajama,Black
Men,V-Shape,Autumn,Casual,Shorts,Grey
Women,Rectangle,Autumn,Gym/Sport,Salwar,Beige
Men,V-Shape,Spring,Casual,Track Pants,Black
Women,Triangle,Autumn,Gym/Sport,Salwar,Blue
Men,V-Shape,Winter,Party,Track Pants,Purple
Men,Triangle,Spring,Party,Trousers,Blue
Men,V-Shape,Summer,Casual,Track Pants,Navy Blue
Women,Inverted Triangle,Spring,Business,Leggings,Blue
Women,Hourglass,Spring,Gym/Sport,Sharara,Red
Men,Rectangle,Winter,Party,Kurta Pajama,Purple
Women,Hourglass,Spring,Casual,Trousers,Purple
Men,Apple,Summer,Gym/Sport,Kurta Pajama,Brown
Men,Apple,Autumn,Party,Trousers,Pink
Women,Hourglass,Spring,Casual,Skirt,Black
Women,Triangle,Summer,Party,Palazzo,Beige
Women,Triangle,Autumn,Party,Skirt,Beige
Women,Round,Autumn,Ethnic,Trousers,Grey
Women,Triangle,Winter,Ethnic,Leggings,Beige
Men,Triangle,Winter,Casual,Shorts,Black
Men,Triangle,Autumn,Party,Track Pants,Black
Men,V-Shape,Winter,Business,Trousers,Olive
Women,Round,Autumn,Business,Jeans,Blue
Women,Triangle,Winter,Casual,Sharara,Purple
Women,Hourglass,Autumn,Gym/Sport,Jeans,Olive
Women,Round,Summer,Ethnic,Salwar,Grey
Men,Triangle,Autumn,Party,Trousers,Red
Women,Rectangle,Spring,Casual,Sharara,Beige
Men,Apple,Summer,Business,Shorts,Red
Men,Triangle,Autumn,Gym/Sport,Chinos,Grey
Men,Rectangle,Autumn,Gym/Sport,Track Pants,Red
Women,Triangle,Autumn,Ethnic,Jeans,Red
Men,Rectangle,Autumn,Ethnic,Track Pants,Black
Men,Triangle,Winter,Ethnic,Jeans,Blue
Women,Rectangle,Autumn,Business,Salwar,Navy Blue
Men,V-Shape,Winter,Gym/Sport,Kurta Pajama,Black
Men,Rectangle,Autumn,Business,Formal Pants,Pink
Men,V-Shape,Spring,Gym/Sport,Track Pants,Blue
Men,V-Shape,Spring,Casual,Track Pants,Grey
Women,Round,Winter,Casual,Palazzo,Navy Blue
Men,Rectangle,Autumn,Business,Chinos,Red
Men,Triangle,Summer,Casual,Chinos,Pink
Men,Rectangle,Summer,Ethnic,Jeans,Beige
Women,Rectangle,Summer,Casual,Trousers,Beige
Men,V-Shape,Autumn,Ethnic,Formal Pants,Black
Women,Triangle,Spring,Party,Palazzo,White
Men,Rectangle,Summer,Ethnic,Kurta Pajama,Blue
Men,Triangle,Autumn,Casual,Chinos,Blue
Men,Triangle,Summer,Ethnic,Formal Pants,Pink
Men,Apple,Spring,Gym/Sport,Kurta Pajama,Beige
Men,V-Shape,Spring,Gym/Sport,Track Pants,Purple
Women,Triangle,Autumn,Gym/Sport,Salwar,Red
Women,Hourglass,Spring,Party,Skirt,Red
Men,Triangle,Summer,Gym/Sport,Shorts,Grey
Men,Apple,Summer,Ethnic,Trousers,Purple
Men,Apple,Summer,Ethnic,Kurta Pajama,Grey
Men,V-Shape,Autumn,Gym/Sport,Chinos,Purple
Women,Inverted Triangle,Winter,Party,Salwar,Navy Blue
Men,V-Shape,Winter,Business,Shorts,Grey
Women,Round,Winter,Party,Trousers,Red
Men,V-Shape,Winter,Party,Kurta Pajama,Red
Men,Triangle,Winter,Gym/Sport,Track Pants,Black
Women,Hourglass,Winter,Gym/Sport,Leggings,Purple
Men,Apple,Winter,Ethnic,Shorts,Brown
Men,Triangle,Summer,Party,Shorts,Beige
Women,Rectangle,Spring,Casual,Leggings,Red
Women,Hourglass,Winter,Ethnic,Sharara,Black
Women,Round,Autumn,Casual,Trousers,Red
Women,Triangle,Autumn,Gym/Sport,Jeans,Olive
Men,Triangle,Summer,Gym/Sport,Track Pants,Purple
Women,Triangle,Autumn,Ethnic,Trousers,Black
Men,Triangle,Autumn,Ethnic,Track Pants,Black
Men,Rectangle,Spring,Party,Trousers,Red
Women,Inverted Triangle,Winter,Casual,Jeans,Brown
Men,Rectangle,Winter,Gym/Sport,Kurta Pajama,Pink
Women,Triangle,Autumn,Ethnic,Salwar,Purple
Women,Rectangle,Winter,Casual,Trousers,Navy Blue
Men,Triangle,Summer,Party,Chinos,Red
Women,Rectangle,Autumn,Casual,Sharara,Blue
Women,Triangle,Winter,Ethnic,Palazzo,Brown
Men,Triangle,Winter,Ethnic,Kurta Pajama,Olive
Women,Hourglass,Winter,Ethnic,Jeans,Blue
Women,Rectangle,Winter,Gym/Sport,Salwar,Olive
Women,Triangle,Winter,Ethnic,Salwar,Olive
Men,Rectangle,Winter,Casual,Track Pants,Blue
Women,Triangle,Spring,Party,Jeans,Purple
Men,Triangle,Spring,Gym/Sport,Kurta Pajama,White
Women,Rectangle,Summer,Casual,Trousers,Blue
Women,Rectangle,Autumn,Business,Jeans,White
Women,Hourglass,Autumn,Casual,Leggings,Olive
Women,Hourglass,Summer,Casual,Salwar,White
Men,Triangle,Winter,Gym/Sport,Chinos,Black
Men,Apple,Winter,Business,Formal Pants,Brown
Men,V-Shape,Autumn,Business,Jeans,Brown
Men,Rectangle,Spring,Casual,Trousers,Navy Blue
Men,Apple,Winter,Ethnic,Trousers,Grey
Men,V-Shape,Spring,Casual,Shorts,Brown
Men,Apple,Autumn,Party,Jeans,Purple
Women,Rectangle,Summer,Gym/Sport,Leggings,Navy Blue
Men,V-Shape,Summer,Party,Kurta Pajama,Purple
Men,Triangle,Summer,Business,Kurta Pajama,Pink
Men,Apple,Winter,Business,Kurta Pajama,Navy Blue
Women,Rectangle,Winter,Casual,Leggings,Olive
Men,Triangle,Spring,Gym/Sport,Track Pants,Blue
Women,Round,Autumn,Casual,Leggings,Grey
Women,Triangle,Winter,Ethnic,Palazzo,Olive
Women,Triangle,Winter,Ethnic,Jeans,White
Women,Rectangle,Winter,Ethnic,Jeans,Brown
Men,V-Shape,Spring,Business,Chinos,Pink
Men,Rectangle,Spring,Party,Trousers,Black
Women,Round,Spring,Casual,Trousers,Olive
Women,Rectangle,Summer,Party,Trousers,Navy Blue
Women,Triangle,Winter,Party,Skirt,Pink
Women,Hourglass,Winter,Casual,Trousers,White
Men,Apple,Autumn,Casual,Jeans,Navy Blue
Women,Hourglass,Winter,Ethnic,Trousers,Navy Blue
Women,Inverted Triangle,Winter,Gym/Sport,Sharara,Red
Men,Apple,Winter,Casual,Shorts,Navy Blue
Women,Inverted Triangle,Winter,Casual,Skirt,Brown
Women,Hourglass,Autumn,Gym/Sport,Skirt,Olive
Women,Inverted Triangle,Winter,Party,Skirt,Pink
Women,Rectangle,Autumn,Ethnic,Sharara,Grey
Men,Rectangle,Winter,Casual,Trousers,Purple
Men,Apple,Spring,Business,Trousers,Brown
Women,Triangle,Summer,Gym/Sport,Palazzo,Pink
Men,Rectangle,Autumn,Business,Shorts,Navy Blue
Women,Triangle,Summer,Casual,Trousers,Brown
Women,Triangle,Summer,Casual,Skirt,Red
Women,Triangle,Winter,Casual,Jeans,Grey
Men,V-Shape,Autumn,Party,Kurta Pajama,Olive
Women,Hourglass,Winter,Ethnic,Leggings,White
Men,V-Shape,Summer,Gym/Sport,Kurta Pajama,White
Women,Inverted Triangle,Spring,Casual,Trousers,Beige
Women,Inverted Triangle,Winter,Business,Leggings,Pink
Men,V-Shape,Spring,Business,Trousers,Beige
Women,Round,Winter,Gym/Sport,Palazzo,Pink
Women,Triangle,Autumn,Gym/Sport,Sharara,White
Women,Inverted Triangle,Winter,Party,Salwar,Olive
Men,Triangle,Spring,Ethnic,Jeans,Brown
Men,Rectangle,Winter,Ethnic,Track Pants,Navy Blue
Women,Round,Winter,Party,Skirt,Beige
Men,V-Shape,Autumn,Casual,Track Pants,Brown
Men,Apple,Autumn,Ethnic,Formal Pants,Red
Women,Inverted Triangle,Autumn,Party,Salwar,Purple
Women,Triangle,Summer,Ethnic,Trousers,Blue
Men,Triangle,Spring,Gym/Sport,Jeans,Pink
Men,Rectangle,Summer,Ethnic,Shorts,Navy Blue
Men,Rectangle,Summer,Party,Jeans,Brown
Women,Round,Autumn,Party,Skirt,Brown
Men,Rectangle,Winter,Ethnic,Kurta Pajama,Grey
Men,Rectangle,Autumn,Business,Kurta Pajama,Olive
Men,Triangle,Spring,Ethnic,Kurta Pajama,Navy Blue
Men,Rectangle,Summer,Gym/Sport,Shorts,Red
Men,Apple,Winter,Ethnic,Kurta Pajama,Beige
Men,Triangle,Summer,Casual,Jeans,Pink
Men,Triangle,Spring,Casual,Formal Pants,Grey
Men,V-Shape,Spring,Party,Chinos,Brown
Men,Apple,Summer,Business,Chinos,Purple
Men,Rectangle,Autumn,Casual,Formal Pants,Grey
Men,Triangle,Autumn,Business,Track Pants,Red
Men,V-Shape,Summer,Party,Shorts,Blue
Women,Rectangle,Spring,Casual,Trousers,Olive
Men,Triangle,Summer,Business,Chinos,Grey
Women,Round,Spring,Business,Skirt,Purple
Women,Round,Winter,Casual,Salwar,Olive
Men,V-Shape,Autumn,Party,Track Pants,Red
Women,Round,Summer,Casual,Trousers,Olive
Women,Inverted Triangle,Spring,Gym/Sport,Jeans,Navy Blue
Men,Triangle,Autumn,Gym/Sport,Chinos,Olive
Men,Apple,Winter,Business,Formal Pants,Red
Women,Inverted Triangle,Summer,Business,Skirt,Brown
Women,Round,Winter,Gym/Sport,Palazzo,Navy Blue
Men,Apple,Summer,Business,Track Pants,Red
Women,Rectangle,Autumn,Party,Trousers,Pink
Men,Triangle,Autumn,Party,Kurta Pajama,Pink
Women,Inverted Triangle,Summer,Business,Sharara,Black
Men,Rectangle,Autumn,Gym/Sport,Chinos,Pink
Men,V-Shape,Winter,Gym/Sport,Jeans,Brown
Men,Rectangle,Autumn,Gym/Sport,Kurta Pajama,Olive
Men,V-Shape,Spring,Gym/Sport,Chinos,Blue
Women,Hourglass,Summer,Gym/Sport,Salwar,Pink
Women,Round,Summer,Ethnic,Skirt,Beige
Men,Apple,Autumn,Party,Kurta Pajama,Brown
Men,Rectangle,Spring,Casual,Track Pants,Navy Blue
Men,V-Shape,Spring,Gym/Sport,Jeans,Olive
Women,Inverted Triangle,Summer,Ethnic,Palazzo,Purple
Men,Rectangle,Autumn,Party,Kurta Pajama,Purple
Women,Inverted Triangle,Autumn,Gym/Sport,Jeans,Pink
Men,Rectangle,Winter,Party,Track Pants,White
Women,Hourglass,Spring,Casual,Trousers,Black
Men,Rectangle,Summer,Gym/Sport,Shorts,Beige
Women,Round,Winter,Business,Sharara,Purple
Women,Rectangle,Autumn,Ethnic,Skirt,Grey
Women,Inverted Triangle,Autumn,Ethnic,Salwar,Purple
Men,V-Shape,Summer,Party,Chinos,Blue
Men,Triangle,Spring,Party,Chinos,White
Women,Round,Winter,Casual,Sharara,Beige
Women,Inverted Triangle,Summer,Gym/Sport,Palazzo,Blue
Women,Rectangle,Winter,Casual,Palazzo,Blue
